wholesaler_name (도매상명),biz_type (업종명),wholesaler_addr_road (도매도로명주소),wholesaler_addr_jibun (도매지번주소),wholesaler_tel (도매전화),lat (위도),lon (경도),business_status (영업상태),as_of_date (기준일자),provider_org_code (제공기관코드),provider_org_name (제공기관명),has_transport_vehicle,has_storage_facility,supervising_agency,active_flag (활성여부),is_valid_wholesaler (유효도매여부),wholesaler_id (도매상ID),source_file (원천파일),source_sheet (원천시트),source_row_id (원천행ID)
(주)이안팜,일반종합도매,"경기도 안산시 단원구 원포공원1로 30, 308호 (초지동, 서해프라자)",경기도 안산시 단원구 초지동 745번지 서해프라자 308호,031-402-1313,37.3011274,126.813329,영업,2025-08-29,3930000,경기도 안산시,Y,Y,안산시단원보건소,True,False,W03318,3. 전국의약품도매업소표준데이터.csv,,3318
(주)테라젠이텍스,일반종합도매,"경기도 안산시 단원구 산단로68번길 58, A동 2(일부)층 (초지동)",경기도 안산시 단원구 초지동 649번지 1호 A동 2층,031-495-3399,37.30175162,126.7922489,영업,2025-08-29,3930000,경기도 안산시,Y,Y,안산시단원보건소,True,False,W03319,3. 전국의약품도매업소표준데이터.csv,,3319
(주)응원,일반종합도매,"경기도 안산시 단원구 고잔로 51, 타워아이즈빌 204호 (고잔동)",경기도 안산시 단원구 고잔동 527-4 타워아이즈빌,031-403-4355,37.31957211,126.8319937,영업,2025-08-29,3930000,경기도 안산시,Y,Y,안산시단원보건소,True,False,W03320,3. 전국의약품도매업소표준데이터.csv,,3320
(주)이온팜,일반종합도매,"경기도 안산시 단원구 광덕대로 193, 신양타운 304호 (고잔동)",경기도 안산시 단원구 고잔동 706-1 신양타운,031-365-3100,37.31382425,126.8293455,영업,2025-08-29,3930000,경기도 안산시,Y,Y,안산시단원보건소,True,False,W03321,3. 전국의약품도매업소표준데이터.csv,,3321
가나팜,일반종합도매,"부산광역시 동래구 금강로 19, 3층 301호 (온천동)",부산광역시 동래구 온천동 397-32,051-714-3777,35.21291922,129.0731105,영업,2025-07-23,3300000,부산광역시 동래구,N,N,부산광역시 동래구청,True,False,W03322,3. 전국의약품도매업소표준데이터.csv,,3322
제이에이치파마,일반종합도매,"부산광역시 동래구 동래로 117, 203호 (복천동, 명륜아이파크2단지)",부산광역시 동래구 복천동 561,051-556-0107,35.2057511,129.0864694,영업,2025-07-23,3300000,부산광역시 동래구,N,N,부산광역시 동래구청,True,False,W03323,3. 전국의약품도매업소표준데이터.csv,,3323
지팜,일반종합도매,"부산광역시 동래구 우장춘로 46, 조광빌딩 303호 (온천동)",부산광역시 동래구 온천동 851,051-553-5060,35.2117454,129.0713048,영업,2025-07-23,3300000,부산광역시 동래구,N,N,부산광역시 동래구청,True,False,W03324,3. 전국의약품도매업소표준데이터.csv,,3324
(주)에스피씨코리아,일반종합도매,"부산광역시 동래구 금강로 19, 금정음악학원 3층 302호 (온천동)",부산광역시 동래구 온천동 397-32,051-714-3337,35.21291922,129.0731105,영업,2025-07-23,3300000,부산광역시 동래구,N,N,부산광역시 동래구청,True,False,W03325,3. 전국의약품도매업소표준데이터.csv,,3325
시티팜 주식회사,일반종합도매,"부산광역시 동래구 충렬대로272번길 48, 세화빌딩 비동 202호 (낙민동)",부산광역시 동래구 낙민동 215-11,051-710-3112,35.19873885,129.0894177,영업,2025-07-23,3300000,부산광역시 동래구,N,N,부산광역시 동래구청,True,False,W03326,3. 전국의약품도매업소표준데이터.csv,,3326
킴스메디,일반종합도매,"부산광역시 동래구 충렬대로272번길 48, 세화빌딩 4층 406호 (낙민동)",부산광역시 동래구 낙민동 215-11,051-714-1360,35.19873885,129.0894177,영업,2025-07-23,3300000,부산광역시 동래구,N,N,부산광역시 동래구청,True,False,W03327,3. 전국의약품도매업소표준데이터.csv,,3327
레오메디,일반종합도매,"부산광역시 동래구 충렬대로108번길 25, 2층 (온천동)",부산광역시 동래구 온천동 1453-8,051-959-1501,35.20553117,129.0727386,영업,2025-07-23,3300000,부산광역시 동래구,N,N,부산광역시 동래구청,True,False,W03328,3. 전국의약품도매업소표준데이터.csv,,3328
(주)더혜안,일반종합도매,"부산광역시 동래구 금강로 19, 금정음악학원 2층 201호 (온천동)",부산광역시 동래구 온천동 397-32,051-714-5111,35.21291922,129.0731105,영업,2025-07-23,3300000,부산광역시 동래구,N,N,부산광역시 동래구청,True,False,W03329,3. 전국의약품도매업소표준데이터.csv,,3329
동부헬스메디칼,일반종합도매,"부산광역시 동래구 명장로22번길 77, 2층 (명장동, 일부)",부산광역시 동래구 명장동 104-10,051-528-5841,35.20193061,129.1022541,영업,2025-07-23,3300000,부산광역시 동래구,Y,Y,부산광역시 동래구청,True,False,W03330,3. 전국의약품도매업소표준데이터.csv,,3330
(주)인터파마,일반종합도매,"부산광역시 동래구 안연로 68, 3층 (안락동, 미니빌딩)",부산광역시 동래구 안락동 633-30,051-532-2667,35.19347811,129.0990103,영업,2025-07-23,3300000,부산광역시 동래구,N,N,부산광역시 동래구청,True,False,W03331,3. 전국의약품도매업소표준데이터.csv,,3331
명약품,일반종합도매,"부산광역시 동래구 충렬대로272번길 48, 4층 403호 (낙민동, 세화빌딩)",부산광역시 동래구 낙민동 215-11,051-501-7575,35.19873885,129.0894177,영업,2025-07-23,3300000,부산광역시 동래구,N,N,부산광역시 동래구청,True,False,W03332,3. 전국의약품도매업소표준데이터.csv,,3332
에스티파마,일반종합도매,"부산광역시 동래구 쇠미로 220, 센텀하이츠 302호 (온천동)",부산광역시 동래구 온천동 1159-1,051-714-1733,35.20961282,129.064764,영업,2025-07-23,3300000,부산광역시 동래구,N,N,부산광역시 동래구청,True,False,W03333,3. 전국의약품도매업소표준데이터.csv,,3333
(주)엠지메디팜,일반종합도매,"부산광역시 동래구 금강로 21, 온천빌딩 3층 304호 (온천동)",부산광역시 동래구 온천동 397-30,051-717-2605,35.21307088,129.0732883,영업,2025-07-23,3300000,부산광역시 동래구,N,N,부산광역시 동래구청,True,False,W03334,3. 전국의약품도매업소표준데이터.csv,,3334
글로리 팜,일반종합도매,"부산광역시 동래구 우장춘로 46, 3층 (온천동, 조광빌딩)",부산광역시 동래구 온천동 851,051-506-5121,35.2117454,129.0713048,영업,2025-07-23,3300000,부산광역시 동래구,N,N,부산광역시 동래구청,True,False,W03335,3. 전국의약품도매업소표준데이터.csv,,3335
티지메디칼,일반종합도매,"부산광역시 동래구 금강로 19, 3층 305호 (온천동)",부산광역시 동래구 온천동 397-32,051-554-5800,35.21291922,129.0731105,영업,2025-07-23,3300000,부산광역시 동래구,N,N,부산광역시 동래구청,True,False,W03336,3. 전국의약품도매업소표준데이터.csv,,3336
송현약품,일반종합도매,"부산광역시 동래구 충렬대로272번길 48, 4층 405호 (낙민동, 세화빌딩)",부산광역시 동래구 낙민동 215-11,051-717-3644,35.19873885,129.0894177,영업,2025-07-23,3300000,부산광역시 동래구,N,N,부산광역시 동래구청,True,False,W03337,3. 전국의약품도매업소표준데이터.csv,,3337
더팜,일반종합도매,"부산광역시 동래구 여고북로 183, 3층 301호 (온천동)",부산광역시 동래구 온천동 1459-21,051-714-4936,35.20255801,129.0746103,영업,2025-07-23,3300000,부산광역시 동래구,N,N,부산광역시 동래구청,True,False,W03338,3. 전국의약품도매업소표준데이터.csv,,3338
디에스메디케어(주),일반종합도매,"부산광역시 동래구 명륜로129번길 35, 3층 (명륜동)",부산광역시 동래구 명륜동 532-4,051-558-5531,35.20511261,129.0802669,영업,2025-07-23,3300000,부산광역시 동래구,Y,Y,부산광역시 동래구청,True,False,W03339,3. 전국의약품도매업소표준데이터.csv,,3339
케이에스팜,일반종합도매,"부산광역시 동래구 충렬대로272번길 48, 세화빌딩 4층 404호 (낙민동)",부산광역시 동래구 낙민동 215-11,051-717-3438,35.19873885,129.0894177,영업,2025-07-23,3300000,부산광역시 동래구,N,N,부산광역시 동래구청,True,False,W03340,3. 전국의약품도매업소표준데이터.csv,,3340
우신약품,일반종합도매,"부산광역시 동래구 중앙대로 1523, SKHUBSKY 비4-04호 (온천동)",부산광역시 동래구 온천동 153-8,051-555-4845,35.22128992,129.0855783,영업,2025-07-23,3300000,부산광역시 동래구,N,N,부산광역시 동래구청,True,False,W03341,3. 전국의약품도매업소표준데이터.csv,,3341
월드바이오팜,일반종합도매,"부산광역시 동래구 금강로 21, 온천빌딩 3층 308호 (온천동)",부산광역시 동래구 온천동 397-30,051-628-9990,35.21307088,129.0732883,영업,2025-07-23,3300000,부산광역시 동래구,N,N,부산광역시 동래구청,True,False,W03342,3. 전국의약품도매업소표준데이터.csv,,3342
더팜존,일반종합도매,"부산광역시 동래구 금강로 21, 3층 305호 (온천동, 온천빌딩)",부산광역시 동래구 온천동 397-30,051-715-3619,35.21307088,129.0732883,영업,2025-07-23,3300000,부산광역시 동래구,N,N,부산광역시 동래구청,True,False,W03343,3. 전국의약품도매업소표준데이터.csv,,3343
지성팜,일반종합도매,"부산광역시 동래구 반송로 352, 4층 403호 (명장동)",부산광역시 동래구 명장동 484-5,051-898-1131,35.21015197,129.105133,영업,2025-07-23,3300000,부산광역시 동래구,N,N,부산광역시 동래구청,True,False,W03344,3. 전국의약품도매업소표준데이터.csv,,3344
호약품,일반종합도매,"부산광역시 동래구 명륜로139번길 6, 4층 (명륜동)",부산광역시 동래구 명륜동 797,051-558-1831,35.2067461074,129.0812066918,영업,2025-07-23,3300000,부산광역시 동래구,N,N,부산광역시 동래구청,True,False,W03345,3. 전국의약품도매업소표준데이터.csv,,3345
나무약품(주),일반종합도매,"부산광역시 동래구 금강로 21, 온천빌딩 4층 402호 (온천동)",부산광역시 동래구 온천동 397-30,051-715-5010,35.21307088,129.0732883,영업,2025-07-23,3300000,부산광역시 동래구,N,N,부산광역시 동래구청,True,False,W03346,3. 전국의약품도매업소표준데이터.csv,,3346
에스더블유팜,일반종합도매,"부산광역시 동래구 충렬대로272번길 48, 4층 407호 (낙민동, 세화빌딩)",부산광역시 동래구 낙민동 215-11,,35.19873885,129.0894177,영업,2025-07-23,3300000,부산광역시 동래구,N,N,부산광역시 동래구청,True,False,W03347,3. 전국의약품도매업소표준데이터.csv,,3347
(주)하늘메디칼,일반종합도매,"부산광역시 동래구 명륜로139번길 6, 4층 일부호 (명륜동)",부산광역시 동래구 명륜동 797,051-714-6663,35.2067461074,129.0812066918,영업,2025-07-23,3300000,부산광역시 동래구,N,N,부산광역시 동래구청,True,False,W03348,3. 전국의약품도매업소표준데이터.csv,,3348
세아약품,일반종합도매,"부산광역시 동래구 충렬대로272번길 48, 세화빌딩 4층 412호 (낙민동)",부산광역시 동래구 낙민동 215-11,051-714-4567,35.19873885,129.0894177,영업,2025-07-23,3300000,부산광역시 동래구,N,N,부산광역시 동래구청,True,False,W03349,3. 전국의약품도매업소표준데이터.csv,,3349
윤메디팜,일반종합도매,"부산광역시 동래구 충렬대로272번길 48, B동 1층 101호 (낙민동, 세화빌딩)",부산광역시 동래구 낙민동 215-11,051-714-1015,35.19873885,129.0894177,영업,2025-07-23,3300000,부산광역시 동래구,N,N,부산광역시 동래구청,True,False,W03350,3. 전국의약품도매업소표준데이터.csv,,3350
류진메디칼,일반종합도매,"부산광역시 동래구 충렬대로272번길 48, 세화빌딩 4층 402호 (낙민동)",부산광역시 동래구 낙민동 215-11,051-714-6660,35.19873885,129.0894177,영업,2025-07-23,3300000,부산광역시 동래구,N,N,부산광역시 동래구청,True,False,W03351,3. 전국의약품도매업소표준데이터.csv,,3351
에스티팜,일반종합도매,"부산광역시 동래구 쇠미로 220, 센텀하이츠 301호 (온천동)",부산광역시 동래구 온천동 1159-1,070-4060-8208,35.20961282,129.064764,영업,2025-07-23,3300000,부산광역시 동래구,N,N,부산광역시 동래구청,True,False,W03352,3. 전국의약품도매업소표준데이터.csv,,3352
티케이팜,일반종합도매,"부산광역시 동래구 충렬대로272번길 48, A동 410호 (낙민동, 세화빌딩)",부산광역시 동래구 낙민동 215-11,051-714-4001,35.19873885,129.0894177,영업,2025-07-23,3300000,부산광역시 동래구,N,N,부산광역시 동래구청,True,False,W03353,3. 전국의약품도매업소표준데이터.csv,,3353
엠씨메디,일반종합도매,"부산광역시 동래구 안연로 60, 5층 일부호 (안락동)",부산광역시 동래구 안락동 633-29,051-633-0160,35.19283522,129.099331,영업,2025-07-23,3300000,부산광역시 동래구,N,N,부산광역시 동래구청,True,False,W03354,3. 전국의약품도매업소표준데이터.csv,,3354
행운약품,일반종합도매,"부산광역시 동래구 금강로 21, 온천빌딩 4층 405호 (온천동)",부산광역시 동래구 온천동 397-30,051-714-3440,35.21307088,129.0732883,영업,2025-07-23,3300000,부산광역시 동래구,N,N,부산광역시 동래구청,True,False,W03355,3. 전국의약품도매업소표준데이터.csv,,3355
메디원,일반종합도매,"부산광역시 동래구 충렬대로272번길 48, 세화빌딩 4층 409호 (낙민동)",부산광역시 동래구 낙민동 215-11,070-7802-2479,35.19873885,129.0894177,영업,2025-07-23,3300000,부산광역시 동래구,N,N,부산광역시 동래구청,True,False,W03356,3. 전국의약품도매업소표준데이터.csv,,3356
(주)효준약품,일반종합도매,"부산광역시 동래구 충렬대로 420, 안락종합타운 4층 406호 (안락동)",부산광역시 동래구 안락동 606-4,051-752-0211,35.19624579,129.1039122,영업,2025-07-23,3300000,부산광역시 동래구,N,N,부산광역시 동래구청,True,False,W03357,3. 전국의약품도매업소표준데이터.csv,,3357
라파엘바이오,일반종합도매,"서울특별시 강서구 공항대로 637, 지층 104호 (염창동, 염창현대아이파크아파트)",서울특별시 강서구 염창동 282-19 염창현대아이파크아파트,02-3664-0743,37.5475316,126.8758472,영업,2025-08-18,3150000,서울특별시 강서구,Y,Y,서울특별시 강서구보건소,True,False,W03358,3. 전국의약품도매업소표준데이터.csv,,3358
매디앤컬슨 주식회사,일반종합도매,"서울특별시 강서구 화곡로 279, 4층 (화곡동)",서울특별시 강서구 화곡동 986번지 13호 4층,02-6342-0330,37.54973105,126.847488,영업,2025-08-18,3150000,서울특별시 강서구,Y,Y,서울특별시 강서구보건소,True,False,W03359,3. 전국의약품도매업소표준데이터.csv,,3359
