case_id,ship_id (출고ID),year_quarter (연분기),territory_code (영업권역코드),brand (브랜드),gap_amount (갭금액),coverage_ratio (커버리지비율),trace_status (추적상태),trace_reason (추적사유),created_from (생성소스)
TRC_294eb061afca,S00030021,2025-Q2,T06,록소르정,192867.9,0.796,Unverified,low_coverage,tracking_validation
TRC_12bfde163495,S00030026,2025-Q4,T04,트라젠타정,689357.82,0.7826,Unverified,low_coverage,tracking_validation
TRC_5b8eeaca212c,S00030027,2025-Q3,T01,네시나정,4753370.62,0.7837,Unverified,low_coverage,tracking_validation
TRC_497f1353287c,S00030047,2025-Q3,T09,네시나정,147264.63,0.7949,Unverified,low_coverage,tracking_validation
TRC_765422331693,S00030064,2025-Q1,T01,리피토정,3633549.07,0.7959,Unverified,low_coverage,tracking_validation
TRC_ef42c46a69af,S00030078,2025-Q3,T08,세파클러캡슐,929444.21,0.7696,Unverified,low_coverage,tracking_validation
TRC_204482821305,S00030081,2025-Q4,T06,록소르정,1435215.5,0.782,Unverified,low_coverage,tracking_validation
TRC_7edd2a0af3c9,S00030086,2025-Q2,T02,트라젠타정,1101350.67,0.7726,Unverified,low_coverage,tracking_validation
TRC_ef422618afea,S00030112,2025-Q1,T04,엑스포지정,5917373.66,0.7776,Unverified,low_coverage,tracking_validation
TRC_0e88628354db,S00030119,2025-Q3,T09,서스펜정,2421954.76,0.7732,Unverified,low_coverage,tracking_validation
TRC_1f455a68bd55,S00030126,2025-Q3,T07,트라젠타정,690708.98,0.781,Unverified,low_coverage,tracking_validation
TRC_130acb424b8e,S00030143,2025-Q4,T04,아모잘탄정,4457017.46,0.7987,Unverified,low_coverage,tracking_validation
TRC_9d5310f6c23e,S00030175,2025-Q4,T07,디아미크롱서방정,312188.72,0.7879,Unverified,low_coverage,tracking_validation
TRC_71521b49e7ec,S00030180,2025-Q1,T05,넥시움정,102177.92,0.7788,Unverified,low_coverage,tracking_validation
TRC_9f6af7a8a65b,S00030188,2025-Q4,T04,가브스정,7554675.2,0.783,Unverified,low_coverage,tracking_validation
TRC_0b03ab11a67a,S00030194,2025-Q1,T10,올메텍정,91490.74,0.7908,Unverified,low_coverage,tracking_validation
TRC_e0841d9a1cd7,S00030196,2025-Q3,T10,아토르바정,199179.28,0.7964,Unverified,low_coverage,tracking_validation
TRC_8d5859c6b286,S00030211,2025-Q2,T09,아토젯정,423447.26,0.7914,Unverified,low_coverage,tracking_validation
TRC_40727caa5858,S00030212,2025-Q3,T09,엑스포지정,493462.58,0.7988,Unverified,low_coverage,tracking_validation
TRC_126bb956cc95,S00030214,2025-Q1,T01,올메텍정,271516.75,0.7881,Unverified,low_coverage,tracking_validation
TRC_2d2c2b8cbeb4,S00030216,2025-Q3,T01,아토르바정,187543.24,0.782,Unverified,low_coverage,tracking_validation
TRC_841759a58483,S00030242,2025-Q2,T01,자누비아정,7545527.54,0.7759,Unverified,low_coverage,tracking_validation
TRC_7419f1f572ab,S00030251,2025-Q1,T06,아토젯정,527152.99,0.7977,Unverified,low_coverage,tracking_validation
TRC_bc6204b2d13d,S00030261,2025-Q2,T05,록소르정,160850.99,0.7752,Unverified,low_coverage,tracking_validation
TRC_842cfecec864,S00030267,2025-Q2,T08,네시나정,593446.19,0.7819,Unverified,low_coverage,tracking_validation
TRC_28e3dd838225,S00030294,2025-Q2,T07,올메텍정,1907773.44,0.7984,Unverified,low_coverage,tracking_validation
TRC_8fc8b71b3c1e,S00030297,2025-Q1,T01,타미플루캡슐,4955908.38,0.7835,Unverified,low_coverage,tracking_validation
TRC_5621552e1921,S00030307,2025-Q3,T03,네시나정,854101.21,0.7946,Unverified,low_coverage,tracking_validation
TRC_6f73d558c25e,S00030309,2025-Q1,T10,글루코파지정,391290.06,0.7755,Unverified,low_coverage,tracking_validation
TRC_cda9da61ae23,S00030325,2025-Q3,T08,플라빅스정,2943486.23,0.7695,Unverified,low_coverage,tracking_validation
TRC_e00dad6c3c05,S00030329,2025-Q1,T08,글루코파지정,48804.35,0.7913,Unverified,low_coverage,tracking_validation
TRC_0ef9f19c62c3,S00030340,2025-Q1,T08,넥시움정,22034.3,0.7759,Unverified,low_coverage,tracking_validation
TRC_7e857d67d543,S00030353,2025-Q4,T09,카나브정,3238495.83,0.7784,Unverified,low_coverage,tracking_validation
TRC_26fcfc135c40,S00030358,2025-Q2,T08,세파클러캡슐,69061.53,0.7919,Unverified,low_coverage,tracking_validation
TRC_e2f1aa13c392,S00030360,2025-Q1,T10,넥시움정,191163.38,0.7872,Unverified,low_coverage,tracking_validation
TRC_0aafff7d0d52,S00030366,2025-Q1,T09,트라젠타정,944770.84,0.7882,Unverified,low_coverage,tracking_validation
TRC_0e07c681724c,S00030371,2025-Q3,T01,아토젯정,5259131.39,0.7814,Unverified,low_coverage,tracking_validation
TRC_39a2107bca17,S00030380,2025-Q4,T03,넥시움정,255064.24,0.7841,Unverified,low_coverage,tracking_validation
TRC_f428239c11ed,S00030390,2025-Q1,T06,로수젯정,606330.12,0.7878,Unverified,low_coverage,tracking_validation
TRC_a72e1ca3698f,S00030392,2025-Q1,T02,엑스포지정,490962.32,0.7777,Unverified,low_coverage,tracking_validation
TRC_b9bb838cc506,S00030398,2025-Q4,T10,세파클러캡슐,1123439.13,0.7797,Unverified,low_coverage,tracking_validation
TRC_f046817b4bce,S00030402,2025-Q1,T09,자누비아정,13139656.83,0.7967,Unverified,low_coverage,tracking_validation
TRC_976fa50df5f7,S00030406,2025-Q2,T07,트라젠타정,48296.09,0.7956,Unverified,low_coverage,tracking_validation
TRC_3207c0c617aa,S00030425,2025-Q4,T05,플라빅스정,4659432.26,0.7837,Unverified,low_coverage,tracking_validation
TRC_e41fc05b5921,S00030430,2025-Q1,T07,로수젯정,431843.26,0.7944,Unverified,low_coverage,tracking_validation
TRC_e4b8c4801506,S00030439,2025-Q2,T03,서스펜정,3498489.65,0.7719,Unverified,low_coverage,tracking_validation
TRC_2252ad2a438c,S00030450,2025-Q4,T07,로수젯정,5378083.45,0.7837,Unverified,low_coverage,tracking_validation
TRC_c6edd8ebacff,S00030467,2025-Q2,T07,네시나정,137645.91,0.7904,Unverified,low_coverage,tracking_validation
TRC_4ffc318cdf40,S00030491,2025-Q1,T06,아토젯정,3519751.61,0.7757,Unverified,low_coverage,tracking_validation
TRC_c4ea8fcc5d0d,S00030508,2025-Q4,T05,가브스정,469566.41,0.7783,Unverified,low_coverage,tracking_validation
TRC_af6499d59b6e,S00030520,2025-Q3,T10,넥시움정,179765.04,0.7976,Unverified,low_coverage,tracking_validation
TRC_e2f789edc87f,S00030542,2025-Q2,T07,자누비아정,900109.21,0.7823,Unverified,low_coverage,tracking_validation
TRC_f3b816244020,S00030547,2025-Q4,T06,네시나정,7665006.96,0.7802,Unverified,low_coverage,tracking_validation
TRC_9bf871728ab2,S00030551,2025-Q4,T02,아토젯정,1746209.19,0.7868,Unverified,low_coverage,tracking_validation
TRC_73bfa5ccabed,S00030577,2025-Q2,T10,타미플루캡슐,1011022.6,0.7912,Unverified,low_coverage,tracking_validation
TRC_0cfda59afbca,S00030580,2025-Q2,T02,넥시움정,306599.93,0.7993,Unverified,low_coverage,tracking_validation
TRC_f71f3ef0e568,S00030581,2025-Q4,T02,록소르정,1371873.92,0.7698,Unverified,low_coverage,tracking_validation
TRC_000ab0bda384,S00030588,2025-Q1,T05,가브스정,9926175.61,0.7834,Unverified,low_coverage,tracking_validation
TRC_05c7b9d8ad24,S00030590,2025-Q2,T07,로수젯정,73012.51,0.7816,Unverified,low_coverage,tracking_validation
TRC_808a6a0a2091,S00030600,2025-Q3,T03,넥시움정,3669219.89,0.7762,Unverified,low_coverage,tracking_validation
TRC_7b2bf1c04512,S00030608,2025-Q1,T08,가브스정,182807.0,0.7739,Unverified,low_coverage,tracking_validation
TRC_2a957b2e0b6d,S00030613,2025-Q1,T09,카나브정,2650718.2,0.786,Unverified,low_coverage,tracking_validation
TRC_5f39789628cd,S00030625,2025-Q3,T02,플라빅스정,3742143.77,0.771,Unverified,low_coverage,tracking_validation
TRC_017d4b8071ff,S00030628,2025-Q1,T08,가브스정,3157443.31,0.7755,Unverified,low_coverage,tracking_validation
TRC_d5ec76b46203,S00030636,2025-Q1,T10,아토르바정,715385.29,0.7781,Unverified,low_coverage,tracking_validation
TRC_cad447c45710,S00030643,2025-Q2,T03,아모잘탄정,270692.5,0.7769,Unverified,low_coverage,tracking_validation
TRC_8b8c8060eb50,S00030644,2025-Q2,T08,리피토정,471278.67,0.7969,Unverified,low_coverage,tracking_validation
TRC_e338b73d0830,S00030651,2025-Q2,T06,아토젯정,8037960.73,0.7696,Unverified,low_coverage,tracking_validation
TRC_348208f3dd65,S00030669,2025-Q2,T10,글루코파지정,1468517.66,0.7766,Unverified,low_coverage,tracking_validation
TRC_96872a2eb68f,S00030679,2025-Q3,T02,서스펜정,52146.28,0.7933,Unverified,low_coverage,tracking_validation
TRC_e0108599cfd6,S00030687,2025-Q3,T03,네시나정,1256208.79,0.7821,Unverified,low_coverage,tracking_validation
TRC_95edb22c2005,S00030695,2025-Q4,T07,디아미크롱서방정,189100.08,0.7834,Unverified,low_coverage,tracking_validation
TRC_390d0017a543,S00030703,2025-Q4,T02,아모잘탄정,539747.62,0.7826,Unverified,low_coverage,tracking_validation
TRC_957840f0daff,S00030705,2025-Q1,T08,플라빅스정,2498825.91,0.7886,Unverified,low_coverage,tracking_validation
TRC_73244af8b1dd,S00030726,2025-Q2,T01,트라젠타정,440007.17,0.778,Unverified,low_coverage,tracking_validation
TRC_ef9d4a566f5a,S00030730,2025-Q2,T10,로수젯정,287622.69,0.7703,Unverified,low_coverage,tracking_validation
TRC_7cfe874fcefa,S00030741,2025-Q2,T02,록소르정,1553497.87,0.7861,Unverified,low_coverage,tracking_validation
TRC_09eabd1eb1f7,S00030761,2025-Q4,T07,록소르정,172255.33,0.776,Unverified,low_coverage,tracking_validation
TRC_0dd1560ffaa3,S00030769,2025-Q3,T02,글루코파지정,216255.72,0.7974,Unverified,low_coverage,tracking_validation
TRC_e380514e7f06,S00030780,2025-Q4,T08,넥시움정,1306253.66,0.7805,Unverified,low_coverage,tracking_validation
TRC_b72f5d99cbcc,S00030791,2025-Q1,T06,아토젯정,5810845.8,0.7842,Unverified,low_coverage,tracking_validation
TRC_586e858a293a,S00030814,2025-Q4,T05,올메텍정,2288867.69,0.7694,Unverified,low_coverage,tracking_validation
TRC_c2adbb97e5a9,S00030820,2025-Q3,T06,넥시움정,597511.3,0.784,Unverified,low_coverage,tracking_validation
TRC_8709c2a9b1f8,S00030821,2025-Q1,T08,록소르정,122156.47,0.7915,Unverified,low_coverage,tracking_validation
TRC_f00c52f445a3,S00030825,2025-Q2,T04,플라빅스정,2911002.19,0.7781,Unverified,low_coverage,tracking_validation
TRC_8e9c4f830e52,S00030827,2025-Q1,T10,네시나정,7385591.83,0.7814,Unverified,low_coverage,tracking_validation
TRC_7feaf7035fac,S00030831,2025-Q1,T04,아토젯정,956336.17,0.7711,Unverified,low_coverage,tracking_validation
TRC_7bac9da6084e,S00030841,2025-Q4,T01,록소르정,87187.39,0.7855,Unverified,low_coverage,tracking_validation
TRC_06033a24d4c6,S00030849,2025-Q3,T04,글루코파지정,106849.12,0.7928,Unverified,low_coverage,tracking_validation
TRC_9fbca2b3cf82,S00030857,2025-Q1,T06,타미플루캡슐,1037571.24,0.7718,Unverified,low_coverage,tracking_validation
TRC_66f94f9cd51a,S00030875,2025-Q3,T08,디아미크롱서방정,2475258.19,0.7906,Unverified,low_coverage,tracking_validation
TRC_e9ac546a9176,S00030879,2025-Q2,T09,서스펜정,43102.26,0.7789,Unverified,low_coverage,tracking_validation
TRC_f9ccb60690bb,S00030882,2025-Q3,T05,자누비아정,17603449.3,0.7959,Unverified,low_coverage,tracking_validation
TRC_64728f8ba330,S00030888,2025-Q1,T05,가브스정,326581.04,0.7891,Unverified,low_coverage,tracking_validation
TRC_14e7bbd93700,S00030899,2025-Q2,T08,서스펜정,2454800.86,0.7919,Unverified,low_coverage,tracking_validation
TRC_24b19ac130a2,S00030902,2025-Q3,T05,자누비아정,828176.6,0.7902,Unverified,low_coverage,tracking_validation
TRC_75a05cf215b6,S00030903,2025-Q1,T02,아모잘탄정,2581141.43,0.798,Unverified,low_coverage,tracking_validation
TRC_41f165b7e883,S00030907,2025-Q2,T03,네시나정,510173.96,0.7916,Unverified,low_coverage,tracking_validation
TRC_4d16ae974f2d,S00030928,2025-Q2,T07,가브스정,1014612.52,0.7741,Unverified,low_coverage,tracking_validation
TRC_ba244a07537e,S00030934,2025-Q1,T07,올메텍정,3290993.45,0.7984,Unverified,low_coverage,tracking_validation
TRC_c2c2db96e2be,S00030944,2025-Q4,T04,리피토정,454623.16,0.7891,Unverified,low_coverage,tracking_validation
TRC_8bc7527c9dda,S00030949,2025-Q3,T06,글루코파지정,1064614.05,0.7712,Unverified,low_coverage,tracking_validation
TRC_2cb3ab28f127,S00030968,2025-Q1,T03,가브스정,475386.74,0.7828,Unverified,low_coverage,tracking_validation
TRC_0be845260a25,S00031028,2025-Q1,T08,가브스정,100734.48,0.7996,Unverified,low_coverage,tracking_validation
TRC_fae840956fd1,S00031029,2025-Q2,T08,글루코파지정,38120.96,0.7978,Unverified,low_coverage,tracking_validation
TRC_0f3ac36d4d7e,S00031049,2025-Q1,T05,글루코파지정,979214.25,0.7956,Unverified,low_coverage,tracking_validation
TRC_33d88b040588,S00031066,2025-Q4,T03,트라젠타정,320106.43,0.7924,Unverified,low_coverage,tracking_validation
TRC_eee06e4479ca,S00031112,2025-Q4,T06,엑스포지정,734034.44,0.7704,Unverified,low_coverage,tracking_validation
TRC_2f22e1adfb06,S00031122,2025-Q1,T08,자누비아정,1764172.55,0.7707,Unverified,low_coverage,tracking_validation
TRC_13cc9371f989,S00031134,2025-Q1,T06,올메텍정,1068020.44,0.7886,Unverified,low_coverage,tracking_validation
TRC_fce5095d893b,S00031141,2025-Q1,T06,록소르정,1183949.32,0.7983,Unverified,low_coverage,tracking_validation
TRC_6e7129e2ca8e,S00031143,2025-Q2,T04,아모잘탄정,47342.71,0.7993,Unverified,low_coverage,tracking_validation
TRC_195f5d4c444e,S00031154,2025-Q2,T01,올메텍정,100240.65,0.7749,Unverified,low_coverage,tracking_validation
TRC_401ace2cac83,S00031164,2025-Q1,T07,리피토정,478533.92,0.7963,Unverified,low_coverage,tracking_validation
TRC_71a27a629cb0,S00031201,2025-Q4,T09,록소르정,40362.8,0.7981,Unverified,low_coverage,tracking_validation
TRC_353158f022e5,S00031225,2025-Q4,T06,플라빅스정,2258878.53,0.7729,Unverified,low_coverage,tracking_validation
TRC_4eac5ab252d4,S00031230,2025-Q4,T09,로수젯정,564373.46,0.7719,Unverified,low_coverage,tracking_validation
TRC_2df7db709113,S00031247,2025-Q3,T08,네시나정,3591042.04,0.7921,Unverified,low_coverage,tracking_validation
TRC_39068ea39ca4,S00031249,2025-Q2,T01,글루코파지정,1295940.51,0.7887,Unverified,low_coverage,tracking_validation
TRC_be5c1d3e83f9,S00031257,2025-Q3,T10,타미플루캡슐,398340.04,0.7825,Unverified,low_coverage,tracking_validation
TRC_ea96ef04c1bb,S00031259,2025-Q3,T06,서스펜정,215751.83,0.7905,Unverified,low_coverage,tracking_validation
TRC_30ec0ff9bd7d,S00031261,2025-Q1,T07,록소르정,48981.61,0.795,Unverified,low_coverage,tracking_validation
TRC_bda161ffeb18,S00031264,2025-Q4,T10,리피토정,119122.68,0.7939,Unverified,low_coverage,tracking_validation
TRC_bfc4fadfdc97,S00031266,2025-Q2,T09,트라젠타정,295323.0,0.7714,Unverified,low_coverage,tracking_validation
TRC_7f6a1c8abd65,S00031273,2025-Q3,T01,카나브정,452450.16,0.7926,Unverified,low_coverage,tracking_validation
TRC_f63e36575158,S00031277,2025-Q2,T10,타미플루캡슐,10898806.67,0.7874,Unverified,low_coverage,tracking_validation
TRC_424d16104c0e,S00031288,2025-Q1,T01,가브스정,669455.17,0.7769,Unverified,low_coverage,tracking_validation
TRC_2183cec711b5,S00031291,2025-Q3,T02,아토젯정,8921014.95,0.7939,Unverified,low_coverage,tracking_validation
TRC_3d0efa78e20d,S00031328,2025-Q2,T08,가브스정,690996.83,0.7774,Unverified,low_coverage,tracking_validation
TRC_36ab19ef2421,S00031333,2025-Q2,T05,카나브정,638756.06,0.7815,Unverified,low_coverage,tracking_validation
TRC_99f03d12921f,S00031365,2025-Q2,T01,플라빅스정,3329346.35,0.7942,Unverified,low_coverage,tracking_validation
TRC_2b92d9deb700,S00031367,2025-Q3,T06,네시나정,6304346.43,0.7712,Unverified,low_coverage,tracking_validation
TRC_70431ad26fb6,S00031369,2025-Q4,T08,글루코파지정,1871521.59,0.7693,Unverified,low_coverage,tracking_validation
TRC_3d2f30d6c7b9,S00031373,2025-Q1,T03,카나브정,292053.39,0.7902,Unverified,low_coverage,tracking_validation
TRC_9e4550d2567d,S00031380,2025-Q2,T06,넥시움정,521185.19,0.7854,Unverified,low_coverage,tracking_validation
TRC_e9a21818143b,S00031386,2025-Q4,T06,트라젠타정,601594.72,0.7935,Unverified,low_coverage,tracking_validation
TRC_f30ce0350239,S00031388,2025-Q4,T08,가브스정,849908.82,0.7718,Unverified,low_coverage,tracking_validation
TRC_a0e004a72401,S00031389,2025-Q4,T08,글루코파지정,1394737.73,0.7816,Unverified,low_coverage,tracking_validation
TRC_7cb6590dadf3,S00031396,2025-Q2,T01,아토르바정,195983.62,0.77,Unverified,low_coverage,tracking_validation
TRC_25a4b0e8b751,S00031401,2025-Q4,T07,록소르정,866003.27,0.7938,Unverified,low_coverage,tracking_validation
TRC_e94fe6e3d17f,S00031404,2025-Q4,T08,리피토정,545074.71,0.7725,Unverified,low_coverage,tracking_validation
TRC_86f4c838af99,S00031415,2025-Q1,T06,디아미크롱서방정,2050951.62,0.7832,Unverified,low_coverage,tracking_validation
TRC_d40c98baca9f,S00031417,2025-Q4,T05,타미플루캡슐,8353479.82,0.7793,Unverified,low_coverage,tracking_validation
TRC_454ccaee9155,S00031429,2025-Q4,T01,글루코파지정,90564.47,0.7841,Unverified,low_coverage,tracking_validation
TRC_fa74b91e1dda,S00031439,2025-Q4,T06,서스펜정,1397526.59,0.7877,Unverified,low_coverage,tracking_validation
TRC_73c7d5fa370b,S00031474,2025-Q3,T07,올메텍정,3822110.04,0.7828,Unverified,low_coverage,tracking_validation
TRC_eb967c2430f3,S00031476,2025-Q1,T08,아토르바정,655156.55,0.7736,Unverified,low_coverage,tracking_validation
TRC_b33c479eec37,S00031479,2025-Q1,T06,서스펜정,29938.66,0.7967,Unverified,low_coverage,tracking_validation
TRC_256f9fd64cef,S00031481,2025-Q3,T07,록소르정,19332.55,0.7796,Unverified,low_coverage,tracking_validation
TRC_118a9de4f130,S00031495,2025-Q4,T05,디아미크롱서방정,224457.22,0.786,Unverified,low_coverage,tracking_validation
TRC_6ed0333e2792,S00031512,2025-Q3,T02,엑스포지정,174240.97,0.7696,Unverified,low_coverage,tracking_validation
TRC_2bebad7725a2,S00031518,2025-Q1,T10,세파클러캡슐,2825245.49,0.7921,Unverified,low_coverage,tracking_validation
TRC_a97c4fcf4f8d,S00031521,2025-Q3,T01,록소르정,204539.55,0.7718,Unverified,low_coverage,tracking_validation
TRC_52b19e220050,S00031522,2025-Q1,T02,자누비아정,897625.6,0.7957,Unverified,low_coverage,tracking_validation
TRC_f80b0444fd41,S00031523,2025-Q1,T02,아모잘탄정,450050.84,0.7985,Unverified,low_coverage,tracking_validation
TRC_82547d7a8931,S00031535,2025-Q3,T08,디아미크롱서방정,1481827.14,0.7699,Unverified,low_coverage,tracking_validation
TRC_fcbb3c9ccf09,S00031539,2025-Q1,T07,서스펜정,327948.75,0.7785,Unverified,low_coverage,tracking_validation
TRC_a99b24611da4,S00031555,2025-Q2,T03,디아미크롱서방정,1268193.75,0.7758,Unverified,low_coverage,tracking_validation
TRC_22ec6b42721b,S00031621,2025-Q2,T01,록소르정,1564347.6,0.7714,Unverified,low_coverage,tracking_validation
TRC_b5a15d500a72,S00031623,2025-Q2,T06,아모잘탄정,5640998.03,0.7991,Unverified,low_coverage,tracking_validation
TRC_a2d22db6e841,S00031624,2025-Q1,T07,리피토정,113015.2,0.7698,Unverified,low_coverage,tracking_validation
TRC_514d12bb3034,S00031639,2025-Q4,T09,서스펜정,2938222.06,0.7726,Unverified,low_coverage,tracking_validation
TRC_5e1a4748e6ec,S00031648,2025-Q3,T05,가브스정,5905793.06,0.7825,Unverified,low_coverage,tracking_validation
TRC_5561bb026fa0,S00031650,2025-Q3,T08,로수젯정,31162.08,0.7947,Unverified,low_coverage,tracking_validation
TRC_f909c659e788,S00031651,2025-Q4,T02,아토젯정,395217.63,0.7864,Unverified,low_coverage,tracking_validation
TRC_0971653ca772,S00031660,2025-Q4,T04,넥시움정,2860347.63,0.7892,Unverified,low_coverage,tracking_validation
TRC_eddb5b10a622,S00031688,2025-Q4,T05,가브스정,6015316.44,0.7949,Unverified,low_coverage,tracking_validation
TRC_0f1c151cf9bb,S00031691,2025-Q1,T09,아토젯정,2310179.76,0.7846,Unverified,low_coverage,tracking_validation
TRC_4c47e9a45c28,S00031694,2025-Q3,T02,올메텍정,344128.12,0.7841,Unverified,low_coverage,tracking_validation
TRC_d4fa34703242,S00031700,2025-Q1,T02,넥시움정,543642.95,0.7858,Unverified,low_coverage,tracking_validation
