ship_id,amount_pre_share,amount_hosp_share_55,amount_clinic_share_55,amount_hosp_share_73,amount_clinic_share_73,delta_hosp,delta_clinic
S00027878,1328600.0,664300.0,664300.0,930020.0,398580.0,265720.0,-265720.0
S00027879,876300.0,438150.0,438150.0,613410.0,262890.0,175260.0,-175260.0
S00027880,1427900.0,713950.0,713950.0,999530.0,428370.0,285580.0,-285580.0
S00027881,608000.0,304000.0,304000.0,425600.0,182400.0,121600.0,-121600.0
S00027882,26130000.0,13065000.0,13065000.0,18291000.0,7839000.0,5226000.0,-5226000.0
S00027883,444600.0,222300.0,222300.0,311220.0,133380.0,88920.0,-88920.0
S00027884,1821600.0,910800.0,910800.0,1275120.0,546480.0,364320.0,-364320.0
S00027885,17514000.0,8757000.0,8757000.0,12259800.0,5254200.0,3502800.0,-3502800.0
S00027886,864800.0,432400.0,432400.0,605360.0,259440.0,172960.0,-172960.0
S00027887,3373500.0,1686750.0,1686750.0,2361450.0,1012050.0,674700.0,-674700.0
S00027888,9776052.0,4888026.0,4888026.0,6843236.4,2932815.6,1955210.4,-1955210.4
S00027889,571989.0,285994.5,285994.5,400392.3,171596.7,114397.8,-114397.8
S00027890,955005.0,477502.5,477502.5,668503.5,286501.5,191001.0,-191001.0
S00027891,24702138.0,12351069.0,12351069.0,17291496.6,7410641.4,4940427.6,-4940427.6
S00027892,12683916.0,6341958.0,6341958.0,8878741.2,3805174.8,2536783.2,-2536783.2
S00027893,1940400.0,970200.0,970200.0,1358280.0,582120.0,388080.0,-388080.0
S00027894,9213111.0,4606555.5,4606555.5,6449177.7,2763933.3,1842622.2,-1842622.2
S00027895,4389000.0,2194500.0,2194500.0,3072300.0,1316700.0,877800.0,-877800.0
S00027896,1574400.0,787200.0,787200.0,1102080.0,472320.0,314880.0,-314880.0
S00027897,42008000.0,21004000.0,21004000.0,29405600.0,12602400.0,8401600.0,-8401600.0
S00027898,10573000.0,5286500.0,5286500.0,7401100.0,3171900.0,2114600.0,-2114600.0
S00027899,972900.0,486450.0,486450.0,681030.0,291870.0,194580.0,-194580.0
S00027900,1842100.0,921050.0,921050.0,1289470.0,552630.0,368420.0,-368420.0
S00027901,646000.0,323000.0,323000.0,452200.0,193800.0,129200.0,-129200.0
S00027902,12312000.0,6156000.0,6156000.0,8618400.0,3693600.0,2462400.0,-2462400.0
S00027903,2034900.0,1017450.0,1017450.0,1424430.0,610470.0,406980.0,-406980.0
S00027904,675000.0,337500.0,337500.0,472500.0,202500.0,135000.0,-135000.0
S00027905,12096000.0,6048000.0,6048000.0,8467200.0,3628800.0,2419200.0,-2419200.0
S00027906,2575600.0,1287800.0,1287800.0,1802920.0,772680.0,515120.0,-515120.0
S00027907,2283600.0,1141800.0,1141800.0,1598520.0,685080.0,456720.0,-456720.0
S00027908,201000.0,100500.0,100500.0,140700.0,60300.0,40200.0,-40200.0
S00027909,2071944.0,1035972.0,1035972.0,1450360.8,621583.2,414388.8,-414388.8
S00027910,2483013.0,1241506.5,1241506.5,1738109.1,744903.9,496602.6,-496602.6
S00027911,29893167.0,14946583.5,14946583.5,20925216.9,8967950.1,5978633.4,-5978633.4
S00027912,210600.0,105300.0,105300.0,147420.0,63180.0,42120.0,-42120.0
S00027913,888300.0,444150.0,444150.0,621810.0,266490.0,177660.0,-177660.0
S00027914,564200.0,282100.0,282100.0,394940.0,169260.0,112840.0,-112840.0
S00027915,279000.0,139500.0,139500.0,195300.0,83700.0,55800.0,-55800.0
S00027916,10867857.0,5433928.5,5433928.5,7607499.9,3260357.1,2173571.4,-2173571.4
S00027917,37524000.0,18762000.0,18762000.0,26266800.0,11257200.0,7504800.0,-7504800.0
S00027918,7275000.0,3637500.0,3637500.0,5092500.0,2182500.0,1455000.0,-1455000.0
S00027919,1069500.0,534750.0,534750.0,748650.0,320850.0,213900.0,-213900.0
S00027920,7777077.0,3888538.5,3888538.5,5443953.9,2333123.1,1555415.4,-1555415.4
S00027921,957000.0,478500.0,478500.0,669900.0,287100.0,191400.0,-191400.0
S00027922,11096000.0,5548000.0,5548000.0,7767200.0,3328800.0,2219200.0,-2219200.0
S00027923,826500.0,413250.0,413250.0,578550.0,247950.0,165300.0,-165300.0
S00027924,2457000.0,1228500.0,1228500.0,1719900.0,737100.0,491400.0,-491400.0
S00027925,20412000.0,10206000.0,10206000.0,14288400.0,6123600.0,4082400.0,-4082400.0
S00027926,1616800.0,808400.0,808400.0,1131760.0,485040.0,323360.0,-323360.0
S00027927,12075075.0,6037537.5,6037537.5,8452552.5,3622522.5,2415015.0,-2415015.0
S00027928,23876127.0,11938063.5,11938063.5,16713288.9,7162838.1,4775225.4,-4775225.4
S00027929,6252831.0,3126415.5,3126415.5,4376981.7,1875849.3,1250566.2,-1250566.2
S00027930,1427100.0,713550.0,713550.0,998970.0,428130.0,285420.0,-285420.0
S00027931,9845055.0,4922527.5,4922527.5,6891538.5,2953516.5,1969011.0,-1969011.0
S00027932,1863000.0,931500.0,931500.0,1304100.0,558900.0,372600.0,-372600.0
S00027933,1574100.0,787050.0,787050.0,1101870.0,472230.0,314820.0,-314820.0
S00027934,1164800.0,582400.0,582400.0,815360.0,349440.0,232960.0,-232960.0
S00027935,10944000.0,5472000.0,5472000.0,7660800.0,3283200.0,2188800.0,-2188800.0
S00027936,13299825.0,6649912.5,6649912.5,9309877.5,3989947.5,2659965.0,-2659965.0
S00027937,4237200.0,2118600.0,2118600.0,2966040.0,1271160.0,847440.0,-847440.0
S00027938,18624000.0,9312000.0,9312000.0,13036800.0,5587200.0,3724800.0,-3724800.0
S00027939,483000.0,241500.0,241500.0,338100.0,144900.0,96600.0,-96600.0
S00027940,1242600.0,621300.0,621300.0,869820.0,372780.0,248520.0,-248520.0
S00027941,38000.0,19000.0,19000.0,26600.0,11400.0,7600.0,-7600.0
S00027942,7448000.0,3724000.0,3724000.0,5213600.0,2234400.0,1489600.0,-1489600.0
S00027943,18223866.0,9111933.0,9111933.0,12756706.2,5467159.8,3644773.2,-3644773.2
S00027944,1066500.0,533250.0,533250.0,746550.0,319950.0,213300.0,-213300.0
S00027945,19656000.0,9828000.0,9828000.0,13759200.0,5896800.0,3931200.0,-3931200.0
S00027946,507600.0,253800.0,253800.0,355320.0,152280.0,101520.0,-101520.0
S00027947,2595000.0,1297500.0,1297500.0,1816500.0,778500.0,519000.0,-519000.0
S00027948,1504900.0,752450.0,752450.0,1053430.0,451470.0,300980.0,-300980.0
S00027949,517986.0,258993.0,258993.0,362590.2,155395.8,103597.2,-103597.2
S00027950,955005.0,477502.5,477502.5,668503.5,286501.5,191001.0,-191001.0
S00027951,1134000.0,567000.0,567000.0,793800.0,340200.0,226800.0,-226800.0
S00027952,26273826.0,13136913.0,13136913.0,18391678.2,7882147.8,5254765.2,-5254765.2
S00027953,277200.0,138600.0,138600.0,194040.0,83160.0,55440.0,-55440.0
S00027954,9130110.0,4565055.0,4565055.0,6391077.0,2739033.0,1826022.0,-1826022.0
S00027955,5073000.0,2536500.0,2536500.0,3551100.0,1521900.0,1014600.0,-1014600.0
S00027956,1131600.0,565800.0,565800.0,792120.0,339480.0,226320.0,-226320.0
S00027957,1384600.0,692300.0,692300.0,969220.0,415380.0,276920.0,-276920.0
S00027958,1401600.0,700800.0,700800.0,981120.0,420480.0,280320.0,-280320.0
S00027959,55200.0,27600.0,27600.0,38640.0,16560.0,11040.0,-11040.0
S00027960,3737037.0,1868518.5,1868518.5,2615925.9,1121111.1,747407.4,-747407.4
S00027961,5412000.0,2706000.0,2706000.0,3788400.0,1623600.0,1082400.0,-1082400.0
S00027962,20280000.0,10140000.0,10140000.0,14196000.0,6084000.0,4056000.0,-4056000.0
S00027963,1359990.0,679995.0,679995.0,951993.0,407997.0,271998.0,-271998.0
S00027964,4968054.0,2484027.0,2484027.0,3477637.8,1490416.2,993610.8,-993610.8
S00027965,1512000.0,756000.0,756000.0,1058400.0,453600.0,302400.0,-302400.0
S00027966,2086800.0,1043400.0,1043400.0,1460760.0,626040.0,417360.0,-417360.0
S00027967,6279039.0,3139519.5,3139519.5,4395327.3,1883711.7,1255807.8,-1255807.8
S00027968,3678300.0,1839150.0,1839150.0,2574810.0,1103490.0,735660.0,-735660.0
S00027969,159800.0,79900.0,79900.0,111860.0,47940.0,31960.0,-31960.0
S00027970,3356700.0,1678350.0,1678350.0,2349690.0,1007010.0,671340.0,-671340.0
S00027971,3024000.0,1512000.0,1512000.0,2116800.0,907200.0,604800.0,-604800.0
S00027972,3492000.0,1746000.0,1746000.0,2444400.0,1047600.0,698400.0,-698400.0
S00027973,2608500.0,1304250.0,1304250.0,1825950.0,782550.0,521700.0,-521700.0
S00027974,773500.0,386750.0,386750.0,541450.0,232050.0,154700.0,-154700.0
S00027975,961000.0,480500.0,480500.0,672700.0,288300.0,192200.0,-192200.0
S00027976,967600.0,483800.0,483800.0,677320.0,290280.0,193520.0,-193520.0
S00027977,37996000.0,18998000.0,18998000.0,26597200.0,11398800.0,7599200.0,-7599200.0
S00027978,12125000.0,6062500.0,6062500.0,8487500.0,3637500.0,2425000.0,-2425000.0
S00027979,1110900.0,555450.0,555450.0,777630.0,333270.0,222180.0,-222180.0
S00027980,2125500.0,1062750.0,1062750.0,1487850.0,637650.0,425100.0,-425100.0
S00027981,1485000.0,742500.0,742500.0,1039500.0,445500.0,297000.0,-297000.0
S00027982,8892000.0,4446000.0,4446000.0,6224400.0,2667600.0,1778400.0,-1778400.0
S00027983,435000.0,217500.0,217500.0,304500.0,130500.0,87000.0,-87000.0
S00027984,324000.0,162000.0,162000.0,226800.0,97200.0,64800.0,-64800.0
S00027985,20790000.0,10395000.0,10395000.0,14553000.0,6237000.0,4158000.0,-4158000.0
S00027986,507600.0,253800.0,253800.0,355320.0,152280.0,101520.0,-101520.0
S00027987,2162500.0,1081250.0,1081250.0,1513750.0,648750.0,432500.0,-432500.0
S00027988,14476077.0,7238038.5,7238038.5,10133253.9,4342823.1,2895215.4,-2895215.4
S00027989,122200.0,61100.0,61100.0,85540.0,36660.0,24440.0,-24440.0
S00027990,3698400.0,1849200.0,1849200.0,2588880.0,1109520.0,739680.0,-739680.0
S00027991,13425075.0,6712537.5,6712537.5,9397552.5,4027522.5,2685015.0,-2685015.0
S00027992,2754800.0,1377400.0,1377400.0,1928360.0,826440.0,550960.0,-550960.0
S00027993,1748400.0,874200.0,874200.0,1223880.0,524520.0,349680.0,-349680.0
S00027994,6474078.0,3237039.0,3237039.0,4531854.6,1942223.4,1294815.6,-1294815.6
S00027995,74400.0,37200.0,37200.0,52080.0,22320.0,14880.0,-14880.0
S00027996,475600.0,237800.0,237800.0,332920.0,142680.0,95120.0,-95120.0
S00027997,192600.0,96300.0,96300.0,134820.0,57780.0,38520.0,-38520.0
S00027998,9215000.0,4607500.0,4607500.0,6450500.0,2764500.0,1843000.0,-1843000.0
S00027999,8895861.0,4447930.5,4447930.5,6227102.7,2668758.3,1779172.2,-1779172.2
S00028000,1100900.0,550450.0,550450.0,770630.0,330270.0,220180.0,-220180.0
S00028001,653600.0,326800.0,326800.0,457520.0,196080.0,130720.0,-130720.0
S00028002,5548000.0,2774000.0,2774000.0,3883600.0,1664400.0,1109600.0,-1109600.0
S00028003,1487700.0,743850.0,743850.0,1041390.0,446310.0,297540.0,-297540.0
S00028004,13892151.0,6946075.5,6946075.5,9724505.7,4167645.3,2778430.2,-2778430.2
S00028005,7308000.0,3654000.0,3654000.0,5115600.0,2192400.0,1461600.0,-1461600.0
S00028006,1692000.0,846000.0,846000.0,1184400.0,507600.0,338400.0,-338400.0
S00028007,21091131.0,10545565.5,10545565.5,14763791.7,6327339.3,4218226.2,-4218226.2
S00028008,2577700.0,1288850.0,1288850.0,1804390.0,773310.0,515540.0,-515540.0
S00028009,7399800.0,3699900.0,3699900.0,5179860.0,2219940.0,1479960.0,-1479960.0
S00028010,17190090.0,8595045.0,8595045.0,12033063.0,5157027.0,3438018.0,-3438018.0
S00028011,945000.0,472500.0,472500.0,661500.0,283500.0,189000.0,-189000.0
S00028012,972000.0,486000.0,486000.0,680400.0,291600.0,194400.0,-194400.0
S00028013,2100900.0,1050450.0,1050450.0,1470630.0,630270.0,420180.0,-420180.0
S00028014,5312064.0,2656032.0,2656032.0,3718444.8,1593619.2,1062412.8,-1062412.8
S00028015,1233800.0,616900.0,616900.0,863660.0,370140.0,246760.0,-246760.0
S00028016,451000.0,225500.0,225500.0,315700.0,135300.0,90200.0,-90200.0
S00028017,2546600.0,1273300.0,1273300.0,1782620.0,763980.0,509320.0,-509320.0
S00028018,584000.0,292000.0,292000.0,408800.0,175200.0,116800.0,-116800.0
S00028019,2559960.0,1279980.0,1279980.0,1791972.0,767988.0,511992.0,-511992.0
S00028020,9797097.0,4898548.5,4898548.5,6857967.9,2939129.1,1959419.4,-1959419.4
S00028021,570000.0,285000.0,285000.0,399000.0,171000.0,114000.0,-114000.0
S00028022,912000.0,456000.0,456000.0,638400.0,273600.0,182400.0,-182400.0
S00028023,2146000.0,1073000.0,1073000.0,1502200.0,643800.0,429200.0,-429200.0
S00028024,8832096.0,4416048.0,4416048.0,6182467.2,2649628.8,1766419.2,-1766419.2
S00028025,10836000.0,5418000.0,5418000.0,7585200.0,3250800.0,2167200.0,-2167200.0
S00028026,2669600.0,1334800.0,1334800.0,1868720.0,800880.0,533920.0,-533920.0
S00028027,25116156.0,12558078.0,12558078.0,17581309.2,7534846.8,5023231.2,-5023231.2
S00028028,1467300.0,733650.0,733650.0,1027110.0,440190.0,293460.0,-293460.0
S00028029,7071864.0,3535932.0,3535932.0,4950304.8,2121559.2,1414372.8,-1414372.8
S00028030,1065300.0,532650.0,532650.0,745710.0,319590.0,213060.0,-213060.0
S00028031,283500.0,141750.0,141750.0,198450.0,85050.0,56700.0,-56700.0
S00028032,2462400.0,1231200.0,1231200.0,1723680.0,738720.0,492480.0,-492480.0
S00028033,643500.0,321750.0,321750.0,450450.0,193050.0,128700.0,-128700.0
S00028034,9711117.0,4855558.5,4855558.5,6797781.9,2913335.1,1942223.4,-1942223.4
S00028035,3876000.0,1938000.0,1938000.0,2713200.0,1162800.0,775200.0,-775200.0
S00028036,57400.0,28700.0,28700.0,40180.0,17220.0,11480.0,-11480.0
S00028037,11564000.0,5782000.0,5782000.0,8094800.0,3469200.0,2312800.0,-2312800.0
S00028038,124100.0,62050.0,62050.0,86870.0,37230.0,24820.0,-24820.0
S00028039,4351932.0,2175966.0,2175966.0,3046352.4,1305579.6,870386.4,-870386.4
S00028040,17675175.0,8837587.5,8837587.5,12372622.5,5302552.5,3535035.0,-3535035.0
S00028041,501600.0,250800.0,250800.0,351120.0,150480.0,100320.0,-100320.0
S00028042,15210000.0,7605000.0,7605000.0,10647000.0,4563000.0,3042000.0,-3042000.0
S00028043,232000.0,116000.0,116000.0,162400.0,69600.0,46400.0,-46400.0
S00028044,920010.0,460005.0,460005.0,644007.0,276003.0,184002.0,-184002.0
S00028045,14616000.0,7308000.0,7308000.0,10231200.0,4384800.0,2923200.0,-2923200.0
S00028046,3684800.0,1842400.0,1842400.0,2579360.0,1105440.0,736960.0,-736960.0
S00028047,22057137.0,11028568.5,11028568.5,15439995.9,6617141.1,4411427.4,-4411427.4
S00028048,104300.0,52150.0,52150.0,73010.0,31290.0,20860.0,-20860.0
S00028049,479400.0,239700.0,239700.0,335580.0,143820.0,95880.0,-95880.0
S00028050,944700.0,472350.0,472350.0,661290.0,283410.0,188940.0,-188940.0
S00028051,1285200.0,642600.0,642600.0,899640.0,385560.0,257040.0,-257040.0
S00028052,24461838.0,12230919.0,12230919.0,17123286.6,7338551.4,4892367.6,-4892367.6
S00028053,1782000.0,891000.0,891000.0,1247400.0,534600.0,356400.0,-356400.0
S00028054,4482054.0,2241027.0,2241027.0,3137437.8,1344616.2,896410.8,-896410.8
S00028055,328600.0,164300.0,164300.0,230020.0,98580.0,65720.0,-65720.0
S00028056,1057800.0,528900.0,528900.0,740460.0,317340.0,211560.0,-211560.0
S00028057,1127000.0,563500.0,563500.0,788900.0,338100.0,225400.0,-225400.0
S00028058,15714000.0,7857000.0,7857000.0,10999800.0,4714200.0,3142800.0,-3142800.0
S00028059,110400.0,55200.0,55200.0,77280.0,33120.0,22080.0,-22080.0
S00028060,10807107.0,5403553.5,5403553.5,7564974.9,3242132.1,2161421.4,-2161421.4
S00028061,5016000.0,2508000.0,2508000.0,3511200.0,1504800.0,1003200.0,-1003200.0
S00028062,10140000.0,5070000.0,5070000.0,7098000.0,3042000.0,2028000.0,-2028000.0
S00028063,5983956.0,2991978.0,2991978.0,4188769.2,1795186.8,1196791.2,-1196791.2
S00028064,1444500.0,722250.0,722250.0,1011150.0,433350.0,288900.0,-288900.0
S00028065,10458000.0,5229000.0,5229000.0,7320600.0,3137400.0,2091600.0,-2091600.0
S00028066,1278400.0,639200.0,639200.0,894880.0,383520.0,255680.0,-255680.0
S00028067,11431071.0,5715535.5,5715535.5,8001749.7,3429321.3,2286214.2,-2286214.2
S00028068,482400.0,241200.0,241200.0,337680.0,144720.0,96480.0,-96480.0
S00028069,4106889.0,2053444.5,2053444.5,2874822.3,1232066.7,821377.8,-821377.8
S00028070,21392112.0,10696056.0,10696056.0,14974478.4,6417633.6,4278422.4,-4278422.4
S00028071,1587600.0,793800.0,793800.0,1111320.0,476280.0,317520.0,-317520.0
S00028072,2890600.0,1445300.0,1445300.0,2023420.0,867180.0,578120.0,-578120.0
S00028073,1635600.0,817800.0,817800.0,1144920.0,490680.0,327120.0,-327120.0
S00028074,166600.0,83300.0,83300.0,116620.0,49980.0,33320.0,-33320.0
S00028075,421600.0,210800.0,210800.0,295120.0,126480.0,84320.0,-84320.0
S00028076,123000.0,61500.0,61500.0,86100.0,36900.0,24600.0,-24600.0
S00028077,2286200.0,1143100.0,1143100.0,1600340.0,685860.0,457240.0,-457240.0
S00028078,14647000.0,7323500.0,7323500.0,10252900.0,4394100.0,2929400.0,-2929400.0
S00028079,759000.0,379500.0,379500.0,531300.0,227700.0,151800.0,-151800.0
S00028080,14544144.0,7272072.0,7272072.0,10180900.8,4363243.2,2908828.8,-2908828.8
S00028081,178600.0,89300.0,89300.0,125020.0,53580.0,35720.0,-35720.0
S00028082,53430000.0,26715000.0,26715000.0,37401000.0,16029000.0,10686000.0,-10686000.0
S00028083,580000.0,290000.0,290000.0,406000.0,174000.0,116000.0,-116000.0
S00028084,524700.0,262350.0,262350.0,367290.0,157410.0,104940.0,-104940.0
S00028085,12852000.0,6426000.0,6426000.0,8996400.0,3855600.0,2570400.0,-2570400.0
S00028086,695600.0,347800.0,347800.0,486920.0,208680.0,139120.0,-139120.0
S00028087,19964124.0,9982062.0,9982062.0,13974886.8,5989237.2,3992824.8,-3992824.8
S00028088,1773100.0,886550.0,886550.0,1241170.0,531930.0,354620.0,-354620.0
S00028089,6178833.0,3089416.5,3089416.5,4325183.1,1853649.9,1235766.6,-1235766.6
S00028090,402000.0,201000.0,201000.0,281400.0,120600.0,80400.0,-80400.0
S00028091,2286900.0,1143450.0,1143450.0,1600830.0,686070.0,457380.0,-457380.0
S00028092,20384865.0,10192432.5,10192432.5,14269405.5,6115459.5,4076973.0,-4076973.0
S00028093,10009890.0,5004945.0,5004945.0,7006923.0,3002967.0,2001978.0,-2001978.0
S00028094,4814058.0,2407029.0,2407029.0,3369840.6,1444217.4,962811.6,-962811.6
S00028095,10431000.0,5215500.0,5215500.0,7301700.0,3129300.0,2086200.0,-2086200.0
S00028096,221400.0,110700.0,110700.0,154980.0,66420.0,44280.0,-44280.0
S00028097,2012500.0,1006250.0,1006250.0,1408750.0,603750.0,402500.0,-402500.0
S00028098,485000.0,242500.0,242500.0,339500.0,145500.0,97000.0,-97000.0
S00028099,407100.0,203550.0,203550.0,284970.0,122130.0,81420.0,-81420.0
S00028100,1787600.0,893800.0,893800.0,1251320.0,536280.0,357520.0,-357520.0
S00028101,2508000.0,1254000.0,1254000.0,1755600.0,752400.0,501600.0,-501600.0
S00028102,37830000.0,18915000.0,18915000.0,26481000.0,11349000.0,7566000.0,-7566000.0
S00028103,725000.0,362500.0,362500.0,507500.0,217500.0,145000.0,-145000.0
S00028104,1104012.0,552006.0,552006.0,772808.4,331203.6,220802.4,-220802.4
S00028105,9198000.0,4599000.0,4599000.0,6438600.0,2759400.0,1839600.0,-1839600.0
S00028106,1541600.0,770800.0,770800.0,1079120.0,462480.0,308320.0,-308320.0
S00028107,23989149.0,11994574.5,11994574.5,16792404.3,7196744.7,4797829.8,-4797829.8
S00028108,17860095.0,8930047.5,8930047.5,12502066.5,5358028.5,3572019.0,-3572019.0
S00028109,333700.0,166850.0,166850.0,233590.0,100110.0,66740.0,-66740.0
S00028110,28459149.0,14229574.5,14229574.5,19921404.3,8537744.7,5691829.8,-5691829.8
S00028111,17363097.0,8681548.5,8681548.5,12154167.9,5208929.1,3472619.4,-3472619.4
S00028112,2430000.0,1215000.0,1215000.0,1701000.0,729000.0,486000.0,-486000.0
S00028113,1748400.0,874200.0,874200.0,1223880.0,524520.0,349680.0,-349680.0
S00028114,45500.0,22750.0,22750.0,31850.0,13650.0,9100.0,-9100.0
S00028115,1196600.0,598300.0,598300.0,837620.0,358980.0,239320.0,-239320.0
S00028116,11399850.0,5699925.0,5699925.0,7979895.0,3419955.0,2279970.0,-2279970.0
S00028117,2559900.0,1279950.0,1279950.0,1791930.0,767970.0,511980.0,-511980.0
S00028118,12028000.0,6014000.0,6014000.0,8419600.0,3608400.0,2405600.0,-2405600.0
S00028119,317400.0,158700.0,158700.0,222180.0,95220.0,63480.0,-63480.0
S00028120,1820300.0,910150.0,910150.0,1274210.0,546090.0,364060.0,-364060.0
S00028121,4851000.0,2425500.0,2425500.0,3395700.0,1455300.0,970200.0,-970200.0
S00028122,45240000.0,22620000.0,22620000.0,31668000.0,13572000.0,9048000.0,-9048000.0
S00028123,1624000.0,812000.0,812000.0,1136800.0,487200.0,324800.0,-324800.0
S00028124,837000.0,418500.0,418500.0,585900.0,251100.0,167400.0,-167400.0
S00028125,16758000.0,8379000.0,8379000.0,11730600.0,5027400.0,3351600.0,-3351600.0
S00028126,1316000.0,658000.0,658000.0,921200.0,394800.0,263200.0,-263200.0
S00028127,7406046.0,3703023.0,3703023.0,5184232.2,2221813.8,1481209.2,-1481209.2
S00028128,1567800.0,783900.0,783900.0,1097460.0,470340.0,313560.0,-313560.0
S00028129,202100.0,101050.0,101050.0,141470.0,60630.0,40420.0,-40420.0
S00028130,1628100.0,814050.0,814050.0,1139670.0,488430.0,325620.0,-325620.0
S00028131,2967300.0,1483650.0,1483650.0,2077110.0,890190.0,593460.0,-593460.0
S00028132,3240000.0,1620000.0,1620000.0,2268000.0,972000.0,648000.0,-648000.0
S00028133,1988100.0,994050.0,994050.0,1391670.0,596430.0,397620.0,-397620.0
S00028134,1565200.0,782600.0,782600.0,1095640.0,469560.0,313040.0,-313040.0
S00028135,4389000.0,2194500.0,2194500.0,3072300.0,1316700.0,877800.0,-877800.0
S00028136,697000.0,348500.0,348500.0,487900.0,209100.0,139400.0,-139400.0
S00028137,1626400.0,813200.0,813200.0,1138480.0,487920.0,325280.0,-325280.0
S00028138,481800.0,240900.0,240900.0,337260.0,144540.0,96360.0,-96360.0
S00028139,96600.0,48300.0,48300.0,67620.0,28980.0,19320.0,-19320.0
S00028140,14342142.0,7171071.0,7171071.0,10039499.4,4302642.6,2868428.4,-2868428.4
S00028141,1518000.0,759000.0,759000.0,1062600.0,455400.0,303600.0,-303600.0
S00028142,70590000.0,35295000.0,35295000.0,49413000.0,21177000.0,14118000.0,-14118000.0
S00028143,2719980.0,1359990.0,1359990.0,1903986.0,815994.0,543996.0,-543996.0
S00028144,9568104.0,4784052.0,4784052.0,6697672.8,2870431.2,1913620.8,-1913620.8
S00028145,1008000.0,504000.0,504000.0,705600.0,302400.0,201600.0,-201600.0
